,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
9175,17,1,-4,0,0,-2,-1,1,False,17,-4,1.5,6.48074069840786,6.244997998398398,12.0
9176,-27,-31,-6,-1,-2,-1,-1,-3,False,-1,-31,-9.0,12.501428489805246,14.756354563373707,-72.0
9177,4,-13,3,-1,1,1,-1,2,False,4,-13,-0.5,5.3452248382484875,5.024937810560445,-4.0
9178,0,10,5,2,-2,-1,-5,-2,False,10,-5,0.875,4.733995594179856,4.513867521316947,7.0
9179,-13,15,27,8,0,1,2,0,False,27,-13,5.0,11.904380946285519,12.206555615733702,40.0
9180,-21,-4,-4,-4,-3,-3,-1,-5,False,-1,-21,-5.625,6.323143431644016,8.162413858657255,-45.0
9181,-1,-42,-11,4,31,5,-1,1,False,31,-42,-1.75,20.2325762782979,19.00657780874821,-14.0
9182,-6,12,-2,-5,-1,-1,-4,-7,False,12,-7,-1.75,5.994044663544927,5.873670062235365,-14.0
9183,4,12,18,7,-1,-1,1,3,False,18,-1,5.375,6.696214282285605,8.253787009609589,43.0
9184,9,14,-4,-7,-16,4,2,4,False,14,-16,0.75,9.483067616998808,8.902246907382429,6.0
9185,10,-6,-11,-7,-1,-5,0,0,False,10,-11,-2.5,6.347102826149446,6.442049363362563,-20.0
9186,1,5,2,4,6,-2,-1,-5,False,6,-5,1.25,3.770183777256185,3.7416573867739413,10.0
9187,3,16,0,2,16,3,-2,-2,False,16,-2,4.5,7.367883976130073,8.231038816577165,36.0
9188,10,13,-4,3,-11,-3,1,1,False,13,-11,1.25,7.685793945418298,7.297259759663212,10.0
9189,-4,2,2,9,54,4,2,1,False,54,-4,8.75,18.629853154854136,19.5,70.0
9190,-1,-1,-11,-2,-1,2,-2,-2,False,2,-11,-2.25,3.770183777256185,4.183300132670378,-18.0
9191,13,11,7,0,-18,-1,1,-4,False,13,-18,1.125,9.789754119194502,9.226321043622967,9.0
9192,-1,9,15,-3,-13,-6,-1,-5,False,15,-13,-0.625,8.814557763803501,8.268917704270613,-5.0
9193,5,-9,-14,-7,-20,-5,-3,0,False,5,-20,-6.625,7.872873862646528,9.905806378079475,-53.0
9194,1,4,-1,-6,-10,-5,-2,2,False,4,-10,-2.125,4.642582409453969,4.834769901453429,-17.0
9195,3,1,-6,-3,-2,-3,-4,2,False,3,-6,-1.5,3.1622776601683795,3.3166247903554,-12.0
9196,-13,-2,-10,-2,4,2,0,12,False,12,-13,-1.125,7.845608416724061,7.424621202458749,-9.0
9197,-5,-17,29,13,-5,4,0,-13,False,29,-17,0.75,14.781745499094482,13.847382424126229,6.0
9198,-10,-17,-6,-4,-2,-2,0,1,False,1,-17,-5.0,5.976143046671968,7.5,-40.0
9199,10,-8,-12,-11,-12,-2,0,2,False,10,-12,-4.125,7.972049386987729,8.522030274529655,-33.0
9200,21,44,6,1,6,0,-1,3,False,44,-1,10.0,15.399443403670704,17.53567791675018,80.0
9201,-1,0,-8,-3,-6,0,0,1,False,1,-8,-2.125,3.2705394924123103,3.724916106437835,-17.0
9202,-7,4,1,-4,-2,-4,-3,-6,False,4,-7,-2.625,3.6228441865473595,4.286607049870562,-21.0
9203,29,24,5,2,-1,0,0,5,False,29,-1,8.0,11.710800875382398,13.564659966250536,64.0
9204,-6,-10,2,-2,-3,0,0,-2,False,2,-10,-2.625,3.814914340921881,4.430011286667337,-21.0
9205,-17,-34,-5,-3,-2,-2,1,0,False,1,-34,-7.75,11.997023440361005,13.638181696985855,-62.0
9206,-1,-17,-6,-1,-1,-1,-3,-7,False,-1,-17,-4.625,5.5533130394644346,6.955213871621778,-37.0
9207,-10,-11,-17,-7,-6,-4,-2,5,False,5,-17,-6.5,6.56832224718437,8.94427190999916,-52.0
9208,-2,35,15,8,1,0,0,-1,False,35,-2,7.0,12.694205652298892,13.784048752090222,56.0
9209,4,-52,-22,-9,-3,0,-2,1,False,4,-52,-10.375,18.661936050229546,20.307018491152263,-83.0
9210,8,24,-17,-9,-2,-3,-1,1,False,24,-17,0.125,12.100029515902607,11.319231422671772,1.0
9211,-6,42,5,5,0,2,-1,9,False,42,-6,7.0,14.851647335276601,15.556349186104045,56.0
9212,4,-13,-11,-3,2,1,-1,-14,False,4,-14,-4.375,7.20986427452992,8.038967595406763,-35.0
9213,-46,-9,-6,-4,-2,-2,-1,-7,False,-1,-46,-9.625,14.956484499086962,16.981607697741694,-77.0
9214,7,-16,-5,-2,-2,15,21,6,False,21,-16,3.0,11.759494644146672,11.40175425099138,24.0
9215,-4,9,10,-4,-3,0,1,-1,False,10,-4,1.0,5.5549205986353085,5.291502622129181,8.0
9216,-11,-38,-8,-7,2,-4,-5,-4,False,2,-38,-9.375,12.16479111440648,14.743642697786731,-75.0
9217,-6,-6,4,3,-5,-5,-7,-9,False,4,-9,-3.875,4.733995594179856,5.88430114796991,-31.0
9218,-22,-7,0,2,-1,-2,-1,-3,False,2,-22,-4.25,7.629828681843762,8.306623862918075,-34.0
9219,-20,-27,0,-1,2,-10,-9,-7,False,2,-27,-9.0,10.113640011673061,13.057564857200596,-72.0
9220,-9,1,8,2,-9,5,-4,-25,False,8,-25,-3.875,10.534806256269873,10.588909292273685,-31.0
9221,23,33,-2,0,0,6,30,0,False,33,-2,11.25,14.858859790903011,17.881554742247666,90.0
9222,-9,-7,-5,0,-10,-5,-3,-6,False,0,-10,-5.625,3.2043497223082786,6.373774391990981,-45.0
9223,-2,-2,4,1,7,5,10,-1,False,10,-2,2.75,4.464142854857069,5.0,22.0
9224,63,-17,-2,-3,-1,-6,-7,14,False,63,-17,5.125,24.90804517190609,23.85634087616959,41.0
9225,4,-15,16,4,2,-1,-5,11,False,16,-15,2.0,9.501879513323365,9.1104335791443,16.0
9226,-36,0,-1,-7,0,-4,-6,4,False,4,-36,-6.25,12.544207542014874,13.294735800308331,-50.0
9227,-6,-8,-6,-2,-3,-2,-4,-1,False,-1,-8,-4.0,2.449489742783178,4.6097722286464435,-32.0
9228,-4,17,3,2,-1,-9,-7,4,False,17,-9,0.625,8.122939299117213,7.623975340988453,5.0
9229,-18,19,1,-4,-4,2,-8,-14,False,19,-18,-3.25,11.32317471888011,11.07925990308017,-26.0
9230,-10,-24,-11,-5,-8,-6,-5,2,False,2,-24,-8.375,7.46300399111702,10.902981243678262,-67.0
9231,54,17,-1,1,0,0,-2,11,False,54,-2,10.0,19.018787703591567,20.40833163195855,80.0
9232,16,-13,1,1,-7,-2,-1,28,False,28,-13,2.875,13.08693459687398,12.574776339959291,23.0
9233,4,8,-2,1,-1,-2,-2,4,False,8,-2,1.25,3.7321001364608946,3.7080992435478315,10.0
9234,31,-1,-3,-1,3,1,4,19,False,31,-3,6.625,11.99925592931257,13.033610397737075,53.0
9235,6,-4,-6,-5,-3,0,-2,-6,False,6,-6,-2.5,4.0,4.5,-20.0
9236,-11,4,2,1,4,0,1,-19,False,4,-19,-2.25,8.276472678623424,8.06225774829855,-18.0
9237,-10,8,-1,2,0,-1,-6,-5,False,8,-10,-1.625,5.475595205741825,5.373546315051169,-13.0
9238,-32,-25,-5,-3,0,11,14,-3,False,14,-32,-5.375,15.936817212264902,15.846923991740478,-43.0
9239,-4,5,0,1,5,4,3,-3,False,5,-4,1.375,3.50255009141299,3.553167600887974,11.0
9240,-1,15,5,4,19,3,-3,-5,False,19,-5,4.625,8.450486038430824,9.1583295420071,37.0
9241,-27,1,-4,-6,-9,-8,-4,10,False,10,-27,-5.875,10.46678419709566,11.418187246669236,-47.0
9242,-10,-3,-2,1,2,1,1,1,False,2,-10,-1.125,3.9798600118956085,3.8890872965260113,-9.0
9243,-25,-5,-1,2,2,-2,-7,-3,False,2,-25,-4.875,8.708575412447532,9.493418773023762,-39.0
9244,-4,13,5,-1,-3,-4,-6,-9,False,13,-9,-1.125,6.998724373565718,6.642665127793212,-9.0
9245,26,16,5,-2,-6,-2,-3,-4,False,26,-6,3.75,11.423659658795863,11.324751652906125,30.0
9246,-10,-13,-4,-1,5,0,0,3,False,5,-13,-2.5,6.2105900340811875,6.324555320336759,-20.0
9247,6,17,5,3,-10,-5,-6,-8,False,17,-10,0.25,9.130013299943371,8.54400374531753,2.0
9248,5,0,3,2,0,3,4,4,False,5,0,2.625,1.8468119248354136,3.142451272494134,21.0
9249,2,1,-7,-6,-3,-5,-3,-7,False,2,-7,-3.5,3.4641016151377544,4.769696007084728,-28.0
9250,-1,-13,19,0,-1,0,-6,-9,False,19,-13,-1.375,9.515964030437033,9.00694176732591,-11.0
9251,8,-8,0,1,0,1,1,4,False,8,-8,0.875,4.4860896112315904,4.286607049870562,7.0
9252,2,9,5,2,3,0,0,-3,False,9,-3,2.25,3.615443067098218,4.06201920231798,18.0
9253,8,13,4,2,3,1,-2,-6,False,13,-6,2.875,5.817154434453817,6.154266812545585,23.0
9254,8,-22,-12,-8,-14,-7,-1,1,False,8,-22,-6.875,9.448166866797873,11.197097838279346,-55.0
9255,2,13,4,0,0,0,1,-3,False,13,-3,2.125,4.823676724538776,4.987484335815001,17.0
9256,1,-11,-9,-5,-1,1,0,-1,False,1,-11,-3.125,4.6732521560777895,5.373546315051169,-25.0
9257,-6,-11,-3,0,-3,1,0,5,False,5,-11,-2.125,4.85320218294802,5.0124844139408555,-17.0
9258,24,18,0,-2,1,8,10,3,False,24,-2,7.75,9.238892945431441,11.6081867662439,62.0
9259,-5,-6,-4,-3,3,1,-22,-5,False,3,-22,-5.125,7.510706643566522,8.696263565463044,-41.0
9260,-19,10,-1,2,14,3,0,3,False,14,-19,1.5,9.72478424292429,9.219544457292887,12.0
9261,-17,-11,7,5,0,1,6,-2,False,7,-17,-1.375,8.534593470944337,8.100925873009825,-11.0
9262,-15,11,-5,-3,2,-5,-5,4,False,11,-15,-2.0,7.727501906456297,7.5,-16.0
9263,-9,5,-12,-4,0,-4,3,-3,False,5,-12,-3.0,5.707138387268051,6.123724356957945,-24.0
9264,-4,7,-5,-1,0,-1,-5,-9,False,7,-9,-2.25,4.743416490252569,4.9749371855331,-18.0
9265,35,5,-1,-2,-1,-1,1,5,False,35,-2,5.125,12.380139625337717,12.66392514191394,41.0
9266,6,-4,-2,2,-7,-1,1,-3,False,6,-7,-1.0,4.0,3.872983346207417,-8.0
9267,-12,-1,3,7,6,0,10,2,False,10,-12,1.875,6.706872807586473,6.547900426854397,15.0
9268,2,-9,-4,-1,-3,-1,3,-1,False,3,-9,-1.75,3.7321001364608946,3.905124837953327,-14.0
9269,-6,-12,-4,-3,-2,-4,2,3,False,3,-12,-3.25,4.6827952580239325,5.454356057317857,-26.0
9270,7,-30,8,2,-1,4,-3,-7,False,8,-30,-2.5,12.20070255588353,11.683321445547923,-20.0
9271,15,21,-4,-4,-5,-3,-2,7,False,21,-5,3.125,10.048987155785545,9.905806378079475,25.0
9272,43,35,-6,0,-1,-3,-5,-5,False,43,-6,7.25,19.818822222466054,19.90602923739438,58.0
9273,8,2,-4,-5,-5,-3,-7,-5,False,8,-7,-2.375,4.955156044825574,5.208166663999915,-19.0
9274,-2,-4,0,0,-2,-22,-3,6,False,6,-22,-3.375,8.122939299117213,8.314144574157945,-27.0
9275,-3,-4,-1,-2,-2,5,-1,-5,False,5,-5,-1.625,3.020761493398643,3.2596012026013246,-13.0
9276,-8,17,2,0,0,-1,-4,1,False,17,-8,0.875,7.259230577094832,6.846531968814577,7.0
9277,-9,-9,0,1,-10,-18,-7,-1,False,1,-18,-6.625,6.3905622377288305,8.923284148787374,-53.0
9278,-11,-6,-3,0,-1,0,7,1,False,7,-11,-1.625,5.289815011618351,5.208166663999915,-13.0
9279,-8,-1,2,2,17,7,4,-8,False,17,-8,1.875,8.131727983645296,7.834219807996199,15.0
9280,-6,-6,-4,-3,0,0,-2,0,False,0,-6,-2.625,2.5599944196367748,3.553167600887974,-21.0
9281,3,-9,0,-1,-7,0,-2,0,False,3,-9,-2.0,4.0,4.242640687119285,-16.0
9282,-33,-3,-3,0,0,3,-3,2,False,3,-33,-4.625,11.697832522065175,11.879604370516722,-37.0
9283,-31,-21,-8,-4,0,-2,-6,-3,False,0,-31,-9.375,10.875102626773558,13.833835332256923,-75.0
9284,-17,13,1,2,1,4,-1,7,False,13,-17,1.25,8.598172563316663,8.139410298049853,10.0
9285,-22,-14,3,1,4,0,-1,-1,False,4,-22,-3.75,9.223417401995237,9.40744386111339,-30.0
9286,3,-24,-7,-1,-4,-1,-1,1,False,3,-24,-4.25,8.531454406237794,9.041570660012562,-34.0
9287,-11,15,-6,-5,-2,1,0,-16,False,15,-16,-3.0,9.227288721117224,9.137833441248533,-24.0
9288,-4,4,0,-3,3,0,-3,-5,False,4,-5,-1.0,3.295017884191656,3.24037034920393,-8.0
9289,10,-3,-6,-3,-8,-1,6,4,False,10,-8,-0.125,6.2206453500765155,5.820223363411408,-1.0
9290,22,-3,5,3,0,-2,-1,4,False,22,-3,3.5,8.017837257372731,8.276472678623424,28.0
9291,-3,8,4,-1,14,11,3,4,False,14,-3,5.0,5.756983337031395,7.3484692283495345,40.0
9292,18,-18,-3,-3,4,3,3,-7,False,18,-18,-0.375,10.336309095334064,9.676001240181813,-3.0
9293,3,7,-1,-2,-8,-4,-2,-1,False,7,-8,-1.0,4.47213595499958,4.301162633521313,-8.0
9294,3,11,-3,-2,2,6,2,-26,False,11,-26,-0.875,11.063937557927298,10.386289038920493,-7.0
9295,16,18,8,1,-8,6,3,1,False,18,-8,5.625,8.467374361124502,9.714679613862724,45.0
9296,11,7,5,22,30,14,2,-7,False,30,-7,10.5,11.625096005747958,15.116216457830975,84.0
9297,40,19,-5,-3,-4,-1,-1,5,False,40,-5,6.25,15.700318468107582,15.960889699512368,50.0
9298,-10,0,1,-5,-17,-8,0,9,False,9,-17,-3.75,7.995534467974697,8.366600265340756,-30.0
9299,-12,-14,2,5,16,2,5,2,False,16,-14,0.75,9.662150012142373,9.069178573608527,6.0
9300,6,-8,-9,-6,-10,-1,1,4,False,6,-10,-2.875,6.197637798848388,6.471089552772392,-23.0
9301,2,4,0,-10,-15,-10,-12,-5,False,4,-15,-5.75,7.0660152440092725,8.760707733967616,-46.0
9302,-26,-13,-3,-5,-10,-5,4,6,False,6,-26,-6.5,10.127755357009201,11.489125293076057,-52.0
9303,-23,-14,2,4,-2,-3,-3,0,False,4,-23,-4.875,9.078034714943223,9.79157801378307,-39.0
9304,-9,5,1,-5,4,-17,-13,-6,False,5,-17,-5.0,7.946247991527645,8.958236433584458,-40.0
9305,1,4,-3,-3,-4,-3,-3,-14,False,4,-14,-3.125,5.166858675387645,5.755432216610669,-25.0
9306,-8,-8,-2,-2,1,4,3,-3,False,4,-8,-1.875,4.517821851923146,4.623310502226732,-15.0
9307,28,36,2,-1,-9,-22,-8,15,False,36,-22,5.125,19.744348196744447,19.167028982082748,41.0
9308,7,4,2,0,-1,0,-3,4,False,7,-3,1.625,3.2486260832190936,3.4460121880225554,13.0
9309,-19,-18,-3,0,-3,9,9,-13,False,9,-19,-4.75,11.042127124271456,11.368817000902073,-38.0
9310,-4,-9,0,-3,10,5,6,4,False,10,-9,1.125,6.243568119044018,5.947688626685159,9.0
9311,17,14,2,2,5,4,-2,4,False,17,-2,5.75,6.4309519401985,8.32165848854662,46.0
9312,-4,-2,0,-1,-10,5,4,1,False,5,-10,-0.875,4.733995594179856,4.513867521316947,-7.0
9313,5,-10,0,-2,18,5,0,7,False,18,-10,2.875,8.114141095290721,8.116341540373963,23.0
9314,20,-3,1,-2,-8,-17,-4,4,False,20,-17,-1.125,10.615857411035087,9.993748045653343,-9.0
9315,-4,14,-2,-5,-5,-4,-5,2,False,14,-5,-1.125,6.556076788533128,6.234981956669963,-9.0
9316,-15,-18,-3,-1,-1,-1,1,8,False,8,-18,-3.75,8.564878449642052,8.845903006477066,-30.0
9317,9,-4,-1,8,-4,6,1,-5,False,9,-5,1.25,5.70087712549569,5.477225575051661,10.0
9318,-39,-10,-6,-1,-2,-4,8,-6,False,8,-39,-7.5,13.773680906507371,14.908051515875574,-60.0
9319,-10,-44,-9,-6,-9,-8,-5,-11,False,-5,-44,-12.75,12.781124475457661,17.478558292948534,-102.0
9320,-17,2,-3,1,-4,4,0,-11,False,4,-17,-3.5,7.151423434733616,7.54983443527075,-28.0
9321,2,8,2,-2,2,3,-1,7,False,8,-2,2.625,3.461523198989551,4.168333000133266,21.0
9322,28,1,2,0,-2,-9,-9,16,False,28,-9,3.375,12.648404755428365,12.303454799364282,27.0
9323,-35,-1,-3,-1,1,0,13,-10,False,13,-35,-4.5,13.856406460551018,13.720422734012244,-36.0
9324,7,27,12,1,-5,3,2,-32,False,27,-32,1.875,16.719855604297884,15.751984002023365,15.0
9325,16,-4,6,2,3,0,-9,16,False,16,-9,3.75,8.827716093564145,9.069178573608527,30.0
9326,-10,-20,-7,-5,-1,2,3,-12,False,3,-20,-6.25,7.7413546249071565,9.565563234854496,-50.0
9327,26,3,0,-7,-5,0,3,-11,False,26,-11,1.125,11.205069005970977,10.541584321154007,9.0
9328,25,-18,-7,4,1,0,-3,11,False,25,-18,1.625,12.670973578560229,11.963486114005399,13.0
9329,-36,-7,-1,1,2,3,-3,5,False,5,-36,-4.5,13.2664991614216,13.200378782444085,-36.0
9330,-21,11,-3,-3,-1,0,-3,-11,False,11,-21,-3.875,9.18753036924038,9.427353817482402,-31.0
9331,7,-2,-1,5,22,9,0,2,False,22,-2,5.25,7.814821083775915,9.0,42.0
9332,22,-12,-1,-2,-1,3,6,29,False,29,-12,5.5,13.51189951751524,13.784048752090222,44.0
9333,11,27,0,-2,-11,0,0,-17,False,27,-17,1.0,13.39509505112119,12.569805089976535,8.0
9334,-1,-23,-1,-1,2,19,16,10,False,19,-23,2.625,13.08147545195113,12.514991010783827,21.0
9335,12,9,0,-1,0,-13,-21,12,False,12,-21,-0.25,11.829140773047357,11.067971810589327,-2.0
9336,-37,-1,-5,-4,-6,-5,-4,-5,False,-1,-37,-8.375,11.661138145873363,13.752272539475067,-67.0
9337,11,8,2,-2,-4,0,-1,2,False,11,-4,2.0,5.0990195135927845,5.1720402163943,16.0
9338,9,7,-2,-1,1,7,4,18,False,18,-2,5.375,6.4793628434548145,8.100925873009825,43.0
9339,-29,-1,0,-1,-5,-13,-15,-23,False,0,-29,-10.875,10.986192633093076,14.962453007445003,-87.0
9340,1,13,3,3,-7,-15,-13,-4,False,13,-15,-2.375,9.272655652893773,8.993052874302474,-19.0
9341,23,-26,-7,-1,-4,-13,-7,8,False,23,-26,-3.375,14.45127280602943,13.932874793092774,-27.0
9342,-3,9,1,5,7,17,9,22,False,22,-3,8.375,8.087689057185266,11.286053340295712,67.0
9343,28,0,2,1,1,-11,-8,-5,False,28,-11,1.0,11.904380946285519,11.180339887498949,8.0
9344,-21,0,-1,-3,-3,-3,-4,-20,False,0,-21,-6.875,8.50944853005847,10.517841983981315,-55.0
9345,-2,-1,-3,-1,-1,1,-1,7,False,7,-3,-0.125,3.090885217631258,2.8939592256975564,-1.0
9346,0,4,-2,-2,-6,-6,0,15,False,15,-6,0.375,6.759913355319621,6.334429729659964,3.0
9347,-15,18,2,0,-1,4,-2,-18,False,18,-18,-1.5,11.212238211627762,10.594810050208546,-12.0
9348,-23,-39,-3,1,19,9,1,-5,False,19,-39,-5.0,18.236541025409082,17.776388834631177,-40.0
9349,-22,-23,-9,-6,-4,-4,-8,-4,False,-4,-23,-10.0,7.946247991527645,12.459935794377111,-80.0
9350,8,-6,-2,-1,-3,8,0,3,False,8,-6,0.875,5.083235752381126,4.834769901453429,7.0
9351,21,-4,1,-1,-3,4,3,6,False,21,-4,3.375,7.909081579334697,8.131727983645296,27.0
9352,-3,22,1,1,-4,0,-16,-14,False,22,-16,-1.625,11.599722903094342,10.971554128745845,-13.0
9353,7,22,1,-2,-4,-9,-4,22,False,22,-9,4.125,11.945561040463046,11.911129249571596,33.0
9354,6,24,2,4,6,2,2,14,False,24,2,7.5,7.764387566686396,10.44030650891055,60.0
9355,-6,-9,-7,1,-3,6,4,1,False,6,-9,-1.625,5.44944295973713,5.350233639758174,-13.0
9356,-63,-15,-2,0,-11,-8,-1,-12,False,0,-63,-14.0,20.56349053193895,23.790754506740637,-112.0
9357,12,-6,0,-4,-2,-10,-20,-10,False,12,-20,-5.0,9.258200997725515,10.0,-40.0
9358,10,-12,-1,-2,-5,-28,-3,-12,False,10,-28,-6.625,11.08328857849897,12.303454799364282,-53.0
9359,-42,17,5,4,6,9,9,-6,False,17,-42,0.25,18.23458252881047,17.05872210923198,2.0
9360,-3,2,-4,-2,0,4,-1,-3,False,4,-4,-0.875,2.748376143938713,2.715695122800054,-7.0
9361,-50,-29,-3,0,-4,1,5,7,False,7,-50,-9.125,19.91006565247122,20.73945515195614,-73.0
9362,15,0,-1,-4,-14,-4,2,-8,False,15,-14,-1.75,8.430387213611755,8.077747210701757,-14.0
9363,-5,8,3,-3,-17,-6,39,15,False,39,-17,4.25,17.04406054905931,16.5,34.0
9364,-14,0,-2,-2,0,8,10,3,False,10,-14,0.375,7.327784697398564,6.86476510887299,3.0
9365,20,1,0,-6,-4,1,-21,-14,False,20,-21,-2.875,12.100029515902607,11.677970714126662,-23.0
9366,1,-3,1,0,2,-5,3,16,False,16,-5,1.875,6.289163014946538,6.174544517614234,15.0
9367,32,24,1,-1,0,-12,3,17,False,32,-12,8.0,14.793821103999562,15.98436736314578,64.0
9368,-5,-11,0,1,8,3,-8,-17,False,8,-17,-3.625,8.175529690135416,8.463155439905378,-29.0
9369,-3,22,0,4,6,7,-3,0,False,22,-3,4.125,8.166788142925501,8.681877677092668,33.0
9370,-4,-11,-2,-1,2,0,0,8,False,8,-11,-1.0,5.371884479132333,5.123475382979799,-8.0
9371,4,-13,-1,-1,-9,12,1,5,False,12,-13,-0.25,7.905694150420948,7.399324293474371,-2.0
9372,15,-13,-6,-5,-7,7,3,-13,False,15,-13,-2.375,9.89859297360705,9.55902714715258,-19.0
9373,-5,1,-4,-1,-1,4,-7,3,False,4,-7,-1.25,3.882193783343198,3.840572873934304,-10.0
9374,-16,-9,-3,-1,13,8,-24,-11,False,13,-24,-5.375,12.223367550953963,12.634278768493278,-43.0
9375,-3,-13,0,1,-1,2,-1,0,False,2,-13,-1.875,4.733995594179856,4.808846015417836,-15.0
9376,1,18,-3,-2,-1,-6,-1,2,False,18,-6,1.0,7.28991475552747,6.892024376045111,8.0
9377,21,-16,0,0,5,-5,-5,-16,False,21,-16,-2.0,11.92835756865606,11.335784048754634,-16.0
9378,11,4,2,0,-4,-2,6,17,False,17,-4,4.25,6.98467710676122,7.794228634059948,34.0
9379,26,11,6,1,0,0,-4,-49,False,26,-49,-1.125,21.517019841445116,20.158745000619458,-9.0
9380,-32,-15,-5,-3,-4,-5,-1,-16,False,-1,-32,-10.125,10.425757937504043,14.057915919509549,-81.0
9381,-14,1,-2,4,23,2,0,12,False,23,-14,3.25,10.75373689202303,10.571187255932987,26.0
9382,-12,-1,4,-1,-2,-7,9,26,False,26,-12,2.0,11.588171308956142,11.022703842524301,16.0
9383,3,-13,-6,-3,-3,-1,-2,7,False,7,-13,-2.25,5.922113522335465,5.979130371550699,-18.0
9384,10,3,13,6,2,-1,-3,-10,False,13,-10,2.5,7.3484692283495345,7.314369419163897,20.0
9385,2,15,21,5,-1,1,2,28,False,28,-1,9.125,10.815828348173007,13.624426593438713,73.0
9386,-8,-27,-11,-1,-3,0,1,-5,False,1,-27,-6.75,9.145646895810987,10.897247358851684,-54.0
9387,-5,4,-9,-5,-4,-2,0,10,False,10,-9,-1.375,5.9985117201805025,5.777110004145672,-11.0
9388,14,11,0,1,-3,-2,-2,3,False,14,-3,2.75,6.363961030678928,6.557438524302,22.0
9389,-6,7,-2,-2,-2,0,1,-9,False,7,-9,-1.625,4.749060057376767,4.7302219821061255,-13.0
9390,5,-7,-9,-5,-4,-25,-3,-7,False,5,-25,-6.875,8.458934414485753,10.482127646618315,-55.0
9391,-9,4,0,-4,-7,3,-1,6,False,6,-9,-1.0,5.3452248382484875,5.0990195135927845,-8.0
9392,37,17,9,3,3,11,3,-5,False,37,-5,9.75,12.82575533838066,15.459624833740307,78.0
9393,11,0,-7,-4,-1,-5,-4,-3,False,11,-7,-1.625,5.5533130394644346,5.44288526426931,-13.0
9394,6,-2,-4,-3,-1,1,2,15,False,15,-4,1.75,6.22781777878209,6.082762530298219,14.0
9395,-4,-5,-4,-2,-6,0,-3,-3,False,0,-6,-3.375,1.8468119248354136,3.7914377220257753,-27.0
9396,-4,-22,-10,-3,-3,-1,-1,-3,False,-1,-22,-5.875,7.100050301632678,8.8670739254841,-47.0
9397,7,6,-2,3,0,-3,0,-1,False,7,-3,1.25,3.693623849670827,3.6742346141747673,10.0
9398,-3,1,2,-2,2,2,3,4,False,4,-3,1.125,2.416461403433896,2.5248762345905194,9.0
9399,-6,6,0,1,4,0,-2,-1,False,6,-6,0.25,3.6547425158474374,3.427827300200522,2.0
9400,-5,-13,-5,1,-2,1,0,0,False,1,-13,-2.875,4.764076885549662,5.303300858899107,-23.0
9401,-5,6,7,5,7,-1,1,3,False,7,-5,2.875,4.2907708265199025,4.937104414532874,23.0
9402,1,-5,-4,-2,-4,0,-2,1,False,1,-5,-1.875,2.3566016694748027,2.8939592256975564,-15.0
9403,-4,-4,1,-3,0,0,-2,-7,False,1,-7,-2.375,2.669269563007828,3.4460121880225554,-19.0
9404,6,-7,-3,-2,-4,-3,-3,-4,False,6,-7,-2.5,3.7416573867739413,4.301162633521313,-20.0
9405,-2,8,1,2,0,0,-1,-3,False,8,-3,0.625,3.37797487937881,3.2210246816812815,5.0
9406,-9,-8,-8,-7,-11,-2,-3,-9,False,-2,-11,-7.125,3.090885217631258,7.6892782496148495,-57.0
9407,4,-2,-5,-3,-5,-1,-2,-6,False,4,-6,-2.5,3.1622776601683795,3.872983346207417,-20.0
9408,-6,8,4,-1,4,0,1,6,False,8,-6,2.0,4.440077219405729,4.6097722286464435,16.0
9409,-6,10,0,-3,-3,-2,0,-6,False,10,-6,-1.25,5.092010548749033,4.924428900898052,-10.0
9410,-2,-33,-5,-2,-2,-1,2,4,False,4,-33,-4.875,11.69172479027062,11.973930014828047,-39.0
9411,-1,10,0,0,2,1,-2,-2,False,10,-2,1.0,3.8913824205360674,3.774917217635375,8.0
9412,6,19,0,1,1,-1,0,-5,False,19,-5,2.625,7.269063606427289,7.2886898685566255,21.0
9413,15,35,2,2,-2,-3,-4,-6,False,35,-6,4.875,13.798938882599426,13.797644726546629,39.0
9414,-2,9,-3,-5,0,2,-2,-10,False,9,-10,-1.375,5.50162313711664,5.326818938165629,-11.0
9415,-2,-17,0,1,-1,1,0,1,False,1,-17,-2.125,6.104740546727366,6.093028803476971,-17.0
9416,-23,-42,-10,-6,7,2,0,1,False,7,-42,-8.875,16.26949380194198,17.617462927447868,-71.0
9417,8,2,-1,3,7,3,0,1,False,8,-1,2.875,3.181980515339464,4.138236339311712,23.0
9418,5,6,1,-1,-3,-1,-3,0,False,6,-3,0.5,3.3806170189140663,3.2015621187164243,4.0
9419,-9,-7,4,2,2,1,2,6,False,6,-9,0.125,5.276294695549682,4.937104414532874,1.0
9420,-5,6,3,1,-2,-1,0,1,False,6,-5,0.375,3.2923070504261465,3.1024184114977142,3.0
9421,-3,13,0,-2,-3,-1,1,3,False,13,-3,1.0,5.264435935053794,5.024937810560445,8.0
9422,-12,-8,-1,1,1,1,-1,-1,False,1,-12,-2.5,4.840306956027833,5.1720402163943,-20.0
9423,-4,-17,4,0,1,0,-3,-5,False,4,-17,-3.0,6.369570517030843,6.670832032063167,-24.0
9424,-4,-30,-6,-1,-5,-2,-1,-3,False,-1,-30,-6.5,9.665845613735584,11.135528725660043,-52.0
