,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
7614,4,6,15,3,1,1,1,0,True,15,0,3.875,4.911720676097125,6.010407640085654,31.0
7615,1,7,-2,-4,4,0,-5,-6,True,7,-6,-0.625,4.533604683755678,4.286607049870562,-5.0
7616,-1,-5,4,-1,-3,-2,-2,-4,True,4,-5,-1.75,2.712405363721075,3.082207001484488,-14.0
7617,-6,-2,6,3,3,0,-1,2,True,6,-6,0.625,3.7008686239082538,3.517811819867572,5.0
7618,-10,-6,-1,1,0,1,-1,-1,True,1,-10,-2.125,3.8706773124535783,4.198213905936666,-17.0
7619,3,0,-8,-4,-5,-2,0,-1,True,3,-8,-2.125,3.440826312717007,3.856812155135378,-17.0
7620,-5,-10,-1,1,-1,-1,1,-1,True,1,-10,-2.125,3.6815175442433286,4.046603514059662,-17.0
7621,-10,-2,7,0,-3,-3,0,0,True,7,-10,-1.375,4.718883039751796,4.623310502226732,-11.0
7622,-2,-3,-7,-4,-2,-2,-6,-4,True,-2,-7,-3.75,1.9086270308410553,4.153311931459037,-30.0
7623,-5,-3,6,1,-2,-1,-2,0,True,6,-5,-0.75,3.284161123592185,3.1622776601683795,-6.0
7624,-3,-15,-10,-3,-5,-3,-3,-3,True,-3,-15,-5.625,4.50198368975912,7.026734661277598,-45.0
7625,-18,-14,-13,-4,-5,-1,2,1,True,2,-18,-6.5,7.54036755451237,9.591663046625438,-52.0
7626,3,-14,-7,1,5,0,0,5,True,5,-14,-0.875,6.5342504215425175,6.174544517614234,-7.0
7627,-3,9,-12,-4,-3,1,0,5,True,9,-12,-0.875,6.311836952447814,5.968668193156661,-7.0
7628,-4,-1,-5,-3,-3,-1,0,-1,True,0,-5,-2.25,1.752549163769328,2.7838821814150108,-18.0
7629,1,-1,4,6,6,2,-2,10,True,10,-2,3.25,4.026696625558686,4.9749371855331,26.0
7630,-22,18,9,1,-1,1,1,-1,True,18,-22,0.75,11.272596354497422,10.571187255932987,6.0
7631,20,-14,1,2,-1,-1,-2,-7,True,20,-14,-0.25,9.676923950453322,9.055385138137417,-2.0
7632,-2,-5,-5,-3,-2,0,0,-7,True,0,-7,-3.0,2.5071326821120348,3.8078865529319543,-24.0
7633,3,-3,-2,-5,-4,-1,-3,-9,True,3,-9,-3.0,3.4226138716316967,4.387482193696061,-24.0
7867,19,18,7,0,-4,-2,-5,3,True,19,-5,4.5,9.456668093391638,9.924716620639604,36.0
7868,-20,14,17,-2,2,1,1,0,True,17,-20,1.625,11.173150214433068,10.57709790065309,13.0
7869,-15,13,-1,8,2,-1,-1,-3,True,13,-15,0.25,8.224527776283399,7.697402159170326,2.0
7870,42,-6,-24,-14,-6,-3,-4,-8,True,42,-24,-2.875,19.386574883518897,18.36096402697854,-23.0
7871,-3,-12,-4,-8,-5,-3,-1,-1,True,-1,-12,-4.625,3.7392703642746743,5.798706752371601,-37.0
7872,-8,-25,-2,-3,2,-2,-2,3,True,3,-25,-4.625,8.879148929615141,9.506576670915772,-37.0
7873,3,2,-4,6,1,0,2,-5,True,6,-5,0.625,3.6228441865473595,3.4460121880225554,5.0
7874,-8,-3,7,11,0,0,4,11,True,11,-8,2.75,6.75594975875762,6.892024376045111,22.0
7875,-9,-26,-5,-7,-4,-4,-2,0,True,0,-26,-7.125,8.114141095290721,10.410331406828506,-57.0
7876,4,-6,-12,2,-4,-2,-2,5,True,5,-12,-1.875,5.617256574927962,5.578978401105349,-15.0
7877,-20,0,12,20,6,2,-2,-3,True,20,-20,1.875,11.764808297873547,11.163556780883054,15.0
7878,4,-9,-14,-20,-7,-3,0,0,True,4,-20,-6.125,8.025628591313847,9.68891118753805,-49.0
7879,2,-6,8,-4,-1,0,1,-18,True,8,-18,-2.25,7.611082145698562,7.466592261534039,-18.0
7880,-1,2,-6,-1,-1,0,0,1,True,2,-6,-0.75,2.3754698783308412,2.345207879911715,-6.0
7881,0,5,-3,0,3,-1,-1,5,True,5,-3,1.0,2.9760952365713798,2.958039891549808,8.0
7882,-8,-12,3,7,2,0,-4,-16,True,7,-16,-3.5,7.964205637009345,8.231038816577165,-28.0
7883,9,14,-5,1,-3,-2,-2,1,True,14,-5,1.625,6.545172703167252,6.334429729659964,13.0
7884,-4,-22,4,-6,1,-3,-5,-1,True,4,-22,-4.5,7.801098823700598,8.573214099741124,-36.0
7885,-8,11,17,20,8,2,-1,-1,True,20,-8,6.0,9.680613912055666,10.862780491200215,48.0
7886,4,-18,-14,-8,-6,-4,-2,-6,True,4,-18,-6.75,6.840008354213778,9.300537618869138,-54.0
7887,-5,-7,1,0,2,0,0,-5,True,2,-7,-1.75,3.3700360320244136,3.605551275463989,-14.0
7888,3,23,-1,-8,-3,-3,-1,-2,True,23,-8,1.0,9.396047801374484,8.845903006477066,8.0
7889,-4,3,0,2,1,-1,-1,10,True,10,-4,1.25,4.131758532565591,4.06201920231798,10.0
7890,-6,10,-2,-6,-2,1,0,1,True,10,-6,-0.5,5.070925528371099,4.769696007084728,-4.0
7891,5,26,12,3,2,1,0,5,True,26,0,6.75,8.614771367499298,10.51189802081432,54.0
7892,-1,-11,-14,3,-4,-3,-2,0,True,3,-14,-4.0,5.707138387268051,6.670832032063167,-32.0
7893,0,-6,-8,-4,-2,0,-1,5,True,5,-8,-2.0,4.035556254807296,4.272001872658765,-16.0
7894,2,-1,7,12,6,4,2,-2,True,12,-2,3.75,4.5591352563522705,5.678908345800274,30.0
7895,-1,-14,2,-2,-1,-1,1,-1,True,2,-14,-2.125,4.969550137731641,5.111262075065218,-17.0
7896,2,-4,-7,-15,-4,-2,1,8,True,8,-15,-2.625,6.802048010919736,6.882949948968102,-21.0
7897,-20,5,18,8,7,5,0,-4,True,18,-20,2.375,11.070391656512042,10.62426468043789,19.0
7898,-6,-12,-15,-12,-9,-2,0,-4,True,0,-15,-7.5,5.3452248382484875,9.013878188659973,-60.0
7899,-1,2,0,7,2,2,1,3,True,7,-1,2.0,2.390457218668787,3.0,16.0
7900,-3,17,8,1,-1,0,0,4,True,17,-3,3.25,6.497252166438187,6.892024376045111,26.0
7901,1,-6,-8,-4,-4,0,3,1,True,3,-8,-2.125,3.9074105418879577,4.227883631321941,-17.0
7902,-7,8,-2,-1,0,-2,-3,1,True,8,-7,-0.75,4.267819784654187,4.06201920231798,-6.0
7903,-2,-3,-6,-3,-1,0,-2,-3,True,0,-6,-2.5,1.7728105208558367,3.0,-20.0
7904,7,38,11,2,0,0,1,-3,True,38,-3,7.0,13.288018233409696,14.265342617687105,56.0
7905,5,-14,-2,-1,-2,-1,-1,-3,True,5,-14,-2.375,5.289815011618351,5.488624600025037,-19.0
7906,-4,-18,1,-2,0,-3,-3,-14,True,1,-18,-5.375,6.843923269169936,8.359126748650244,-43.0
7907,3,0,3,-5,-2,-2,-1,4,True,4,-5,0.0,3.116774889895918,2.9154759474226504,0.0
7908,0,-5,1,-1,2,-1,-2,0,True,2,-5,-0.75,2.1213203435596424,2.1213203435596424,-6.0
7909,0,-9,-9,-6,-3,-2,-1,-5,True,0,-9,-4.375,3.461523198989551,5.44288526426931,-35.0
7910,3,-13,-3,2,0,1,-1,-14,True,3,-14,-3.125,6.664136424602537,6.9731628404906765,-25.0
7911,2,-5,-8,-6,-7,-4,2,4,True,4,-8,-2.75,4.6827952580239325,5.172040216394301,-22.0
7912,6,33,18,10,9,1,-6,-14,True,33,-14,7.125,14.426538046253508,15.260242462031853,57.0
7913,1,-28,-10,-4,-1,2,0,-5,True,2,-28,-5.625,9.840695387739919,10.787724505195708,-45.0
7914,-1,1,-5,-2,-1,0,2,2,True,2,-5,-0.5,2.3299294900428698,2.23606797749979,-4.0
7915,0,7,-6,0,0,-3,-1,4,True,7,-6,0.125,3.9798600118956085,3.724916106437835,1.0
7916,2,20,8,-2,-3,-1,-3,-2,True,20,-3,2.375,8.016723591521485,7.866066361276137,19.0
7917,-2,-4,1,1,-1,0,0,5,True,5,-4,0.0,2.6186146828319083,2.449489742783178,0.0
7918,-3,-5,-2,0,1,0,-2,-5,True,1,-5,-2.0,2.2677868380553634,2.9154759474226504,-16.0
7919,-1,6,1,0,0,2,0,1,True,6,-1,1.125,2.1671244937540095,2.318404623873926,9.0
7920,0,1,3,2,2,-1,-1,-8,True,3,-8,-0.25,3.4537764010675946,3.24037034920393,-2.0
7921,2,2,1,-2,-6,-2,1,4,True,4,-6,0.0,3.1622776601683795,2.958039891549808,0.0
7922,2,2,0,12,15,1,-3,-8,True,15,-8,2.625,7.520210863305059,7.508328708840604,21.0
7923,-1,-12,-1,0,2,0,0,3,True,3,-12,-1.125,4.611708700997618,4.458138625031752,-9.0
7924,4,10,2,0,-20,-2,-3,-2,True,10,-20,-1.375,8.634441002668988,8.19298480408697,-11.0
7925,-3,-5,-3,-3,-2,-2,-1,-10,True,-1,-10,-3.625,2.8252686345094435,4.4860896112315904,-29.0
7926,-13,-16,-3,4,17,1,-1,5,True,17,-16,-0.75,10.43003903567548,9.785192895390463,-6.0
7927,2,1,1,-1,-4,0,-1,1,True,2,-4,-0.125,1.8850918886280925,1.7677669529663689,-1.0
7928,1,5,-7,-6,-2,-2,0,2,True,5,-7,-1.125,4.0155946010522525,3.9210967853395307,-9.0
7929,-3,3,2,2,10,-3,-3,2,True,10,-3,1.25,4.399675312695569,4.301162633521313,10.0
7930,0,-4,-2,-12,-21,-4,1,-2,True,1,-21,-5.5,7.406560798180411,8.845903006477066,-44.0
7931,7,6,-1,-6,0,-2,1,1,True,7,-6,0.75,4.200340122282616,4.0,6.0
7932,-5,-3,0,-6,-4,-2,0,-2,True,0,-6,-2.75,2.187627547301936,3.427827300200522,-22.0
7933,-3,1,-3,0,-3,-1,1,4,True,4,-3,-0.5,2.5071326821120348,2.3979157616563596,-4.0
7934,1,-1,1,4,2,0,-3,-8,True,4,-8,-0.5,3.664501525251617,3.4641016151377544,-4.0
7935,-4,-2,0,3,2,0,1,2,True,3,-4,0.25,2.3145502494313788,2.179449471770337,2.0
7936,0,2,0,-4,-3,-1,1,7,True,7,-4,0.25,3.3700360320244136,3.1622776601683795,2.0
7937,-7,-3,0,0,9,1,-1,-2,True,9,-7,-0.375,4.533604683755678,4.257346591481601,-3.0
7938,13,2,0,-1,3,0,-1,1,True,13,-1,2.125,4.611708700997618,4.808846015417836,17.0
7939,5,7,0,-3,8,4,1,-1,True,8,-3,2.625,3.9618718519695424,4.541475531146237,21.0
7940,-25,-4,0,3,-7,-1,-2,0,True,3,-25,-4.5,8.799350625391138,9.38083151964686,-36.0
7941,9,-1,-5,-1,0,-5,-4,-5,True,9,-5,-1.5,4.7207747548166585,4.663689526544408,-12.0
7942,6,-3,1,-2,-7,0,-1,3,True,6,-7,-0.375,3.9256482631170977,3.69120576505835,-3.0
7943,2,4,-1,-5,-10,-1,-1,-13,True,4,-13,-3.125,5.841660722773962,6.294839156007086,-25.0
7944,-15,-10,-3,0,8,1,-1,-2,True,8,-15,-2.75,7.00510018282598,7.106335201775948,-22.0
7945,17,9,-1,0,1,-1,-2,5,True,17,-2,3.5,6.590035768383312,7.088723439378913,28.0
7946,8,2,0,-2,-3,-4,0,-4,True,8,-4,-0.375,3.9977672339873487,3.758324094593227,-3.0
7947,-14,-7,6,18,42,-4,1,5,True,42,-14,5.875,17.463737940576834,17.36015552925722,47.0
7948,8,3,-2,-5,-1,-8,-2,4,True,8,-8,-0.375,5.1530157605591915,4.834769901453429,-3.0
7949,-1,-5,2,4,9,4,4,7,True,9,-5,3.0,4.4077853201547175,5.0990195135927845,24.0
7950,8,3,-4,-6,-23,3,-5,-14,True,8,-23,-4.75,10.024968827881711,10.51189802081432,-38.0
7951,3,4,1,0,35,3,-1,-1,True,35,-1,5.5,12.071217242444346,12.55985668708047,44.0
7952,-15,-7,-1,-4,-22,-4,0,2,True,2,-22,-6.375,8.19298480408697,9.968701018688442,-51.0
7953,17,1,-4,-15,0,6,-2,-1,True,17,-15,0.25,9.035643703846292,8.455767262643882,2.0
7954,-12,-8,-2,0,3,4,-3,2,True,4,-12,-2.0,5.5805785670356025,5.5901699437494745,-16.0
7955,-4,1,-1,4,38,65,4,1,True,65,-4,13.5,24.675030756964475,26.739483914241877,108.0
7956,6,6,-1,-7,-94,-99,-7,9,True,9,-99,-23.375,45.54099409166584,48.591408705654956,-187.0
7957,-25,-17,-1,9,45,42,4,-9,True,45,-25,6.0,25.618073976895964,24.70323865407125,48.0
8103,12,-7,-2,0,2,4,-1,-26,True,12,-26,-2.25,11.042127124271456,10.571187255932987,-18.0
8104,2,5,3,-2,-8,1,13,6,True,13,-8,2.5,6.117889458675387,6.244997998398398,20.0
8105,-5,2,3,4,4,-2,3,17,True,17,-5,3.25,6.408699444616557,6.819090848492928,26.0
8106,-5,-1,0,0,0,-5,-9,-23,True,0,-23,-5.375,7.836498853806736,9.089829481348922,-43.0
8107,7,-3,-4,-3,-4,0,-4,-27,True,7,-27,-4.75,9.7357955137582,10.27131929208707,-38.0
8108,-1,-1,1,2,-9,-4,-2,-4,True,2,-9,-2.25,3.4537764010675946,3.9370039370059056,-18.0
8109,4,-3,-6,0,3,0,1,-2,True,4,-6,-0.375,3.2486260832190936,3.0618621784789726,-3.0
8110,-4,-16,0,-2,-13,-8,-2,14,True,14,-16,-3.875,9.17196816392207,9.414085191881366,-31.0
8111,1,-1,2,0,-1,-7,-4,1,True,2,-7,-1.125,2.9970223317724636,3.020761493398643,-9.0
8112,-1,5,-4,-2,-8,-5,-2,5,True,5,-8,-1.5,4.566962103755937,4.527692569068709,-12.0
8113,-1,-4,7,3,3,5,2,-4,True,7,-4,1.375,4.033343171967536,4.0155946010522525,11.0
8114,-5,0,0,0,6,3,-1,3,True,6,-5,0.75,3.284161123592185,3.1622776601683795,6.0
8115,5,4,-2,-4,2,0,-7,-8,True,5,-8,-1.25,4.862392121462145,4.716990566028302,-10.0
8116,-5,1,-2,-3,-8,-4,0,8,True,8,-8,-1.625,4.808846015417836,4.782781617427248,-13.0
8117,-4,0,-2,-2,0,-1,-2,-8,True,0,-8,-2.375,2.615202805574687,3.409545424246464,-19.0
8118,-2,-5,-3,-1,-6,-3,-2,-3,True,-1,-6,-3.125,1.6420805617960925,3.48209706929603,-25.0
8119,-3,-7,-8,-1,-2,-2,1,1,True,1,-8,-2.625,3.3354160160315836,4.077376607575022,-21.0
8120,-1,-8,-2,-2,-5,-3,-2,-14,True,-1,-14,-4.625,4.405759217854998,6.194755846681933,-37.0
8121,-5,5,0,0,-4,-7,-1,11,True,11,-7,-0.125,5.817154434453817,5.44288526426931,-1.0
8122,0,2,7,2,-1,1,0,-4,True,7,-4,0.875,3.1367635732209265,3.0618621784789726,7.0
8123,0,0,-1,-3,-2,-2,0,5,True,5,-3,-0.375,2.445841952609133,2.318404623873926,-3.0
8124,4,-2,-4,0,-4,-1,0,2,True,4,-4,-0.625,2.774243783705493,2.669269563007828,-5.0
8125,6,3,3,0,4,0,-1,5,True,6,-1,2.5,2.5634797778466227,3.4641016151377544,20.0
8126,7,7,-2,-2,-3,-1,-2,1,True,7,-3,0.625,4.103569874424672,3.8890872965260113,5.0
8127,-10,1,12,5,-9,-4,-1,4,True,12,-10,-0.25,7.4017372478165075,6.928203230275509,-2.0
8128,0,2,-3,1,-1,-5,-5,-3,True,2,-5,-1.75,2.659215781283755,3.0413812651491097,-14.0
8129,10,-8,-9,-6,-6,-3,-3,0,True,10,-9,-3.125,6.057757718118856,6.471089552772392,-25.0
8130,6,0,7,6,1,-2,-1,-14,True,7,-14,0.375,6.7810134093026875,6.354132513569417,3.0
8131,-1,3,1,0,1,2,2,-11,True,3,-11,-0.375,4.470139019889969,4.198213905936666,-3.0
8132,-18,-9,-2,-5,-1,0,4,16,True,16,-18,-1.875,9.84795120099317,9.400797838481584,-15.0
8133,7,-3,-7,-5,-2,-2,-2,-2,True,7,-7,-2.0,4.070801956792859,4.301162633521313,-16.0
8134,-3,1,-6,-2,-7,-5,-2,3,True,3,-7,-2.625,3.420004177106889,4.138236339311712,-21.0
8135,-4,12,4,2,-16,-7,-1,5,True,12,-16,-0.625,8.51783842465748,7.99218368157289,-5.0
8136,-7,0,-1,-2,1,1,3,-3,True,3,-7,-1.0,3.070597894314954,3.0413812651491097,-8.0
8137,22,8,-4,0,1,0,-1,0,True,22,-4,3.25,8.293715348727268,8.411301920630361,26.0
8138,0,5,2,1,3,7,1,8,True,8,0,3.375,2.9730936268953445,4.373213921133975,27.0
8139,1,-5,-1,-1,-3,0,-1,9,True,9,-5,-0.125,4.120939559996343,3.856812155135378,-1.0
8140,4,-2,-1,1,4,0,-1,-2,True,4,-2,0.375,2.445841952609133,2.318404623873926,3.0
8141,3,4,0,1,3,1,1,-1,True,4,-1,1.5,1.6903085094570331,2.179449471770337,12.0
8142,3,-5,-3,-3,0,-2,-5,-15,True,3,-15,-3.75,5.257647491307984,6.18465843842649,-30.0
8143,1,-1,0,1,4,2,0,-7,True,4,-7,0.0,3.2071349029490923,3.0,0.0
8144,1,-1,-6,-3,-11,-7,-1,-4,True,1,-11,-4.0,3.8913824205360674,5.408326913195984,-32.0
8145,-4,-16,-5,1,5,2,-1,-4,True,5,-16,-2.75,6.363961030678928,6.557438524302,-22.0
8146,4,-5,-5,0,-2,-4,-3,-5,True,4,-5,-2.5,3.1622776601683795,3.872983346207417,-20.0
8147,10,6,-1,-2,-2,-3,-3,-11,True,10,-11,-0.75,6.318905872741849,5.958187643906492,-6.0
8148,-1,2,3,1,3,3,0,4,True,4,-1,1.875,1.7268882005337973,2.4748737341529163,15.0
8149,-12,-12,-5,-4,-4,-1,-4,-22,True,-1,-22,-8.0,6.907552802135189,10.283481900601567,-64.0
8150,1,-1,-3,-5,-6,-4,-3,0,True,1,-6,-2.625,2.445841952609133,3.48209706929603,-21.0
8151,3,8,7,4,-1,0,-2,-1,True,8,-2,2.25,3.845219666769934,4.242640687119285,18.0
8152,-8,-2,1,-4,-17,-6,1,9,True,9,-17,-3.25,7.629828681843762,7.842193570679061,-26.0
8153,7,-1,-2,-3,8,7,1,3,True,8,-3,2.5,4.4077853201547175,4.8218253804964775,20.0
8154,-7,1,3,5,9,-1,1,6,True,9,-7,2.125,4.882549100038392,5.0373604199024715,17.0
8155,-5,2,-3,-8,-6,-5,0,11,True,11,-8,-1.75,6.08863109175031,5.958187643906492,-14.0
8156,-1,1,2,-5,1,0,0,4,True,4,-5,0.25,2.6049403612586386,2.449489742783178,2.0
8157,-3,3,-1,-1,-3,0,2,2,True,3,-3,-0.125,2.295181287579947,2.1505813167606567,-1.0
8158,10,2,-4,-4,-3,-2,2,0,True,10,-4,0.125,4.6732521560777895,4.373213921133975,1.0
8159,-9,-3,1,2,-2,0,1,22,True,22,-9,1.5,8.992059989632123,8.54400374531753,12.0
8160,2,12,5,3,5,1,0,-8,True,12,-8,2.5,5.631543812693435,5.830951894845301,20.0
8161,-1,-10,-3,4,8,2,0,-7,True,8,-10,-0.875,5.817154434453817,5.5113519212621505,-7.0
8162,-6,-6,-6,-3,0,-1,-2,-7,True,0,-7,-3.875,2.6958963523950885,4.623310502226732,-31.0
8163,0,0,1,-1,2,-1,0,-1,True,2,-1,0.0,1.0690449676496976,1.0,0.0
8164,-7,-1,-1,0,-2,-3,-1,3,True,3,-7,-1.5,2.8284271247461903,3.0413812651491097,-12.0
8165,0,-5,0,-2,-1,1,0,6,True,6,-5,-0.125,3.090885217631258,2.8939592256975564,-1.0
8166,5,3,5,1,0,0,-1,-3,True,5,-3,1.25,2.866057521105554,2.958039891549808,10.0
8167,0,-5,-2,-1,-1,-1,-1,4,True,4,-5,-0.875,2.4748737341529163,2.4748737341529163,-7.0
8168,-3,-2,-2,-3,-4,-7,0,-7,True,0,-7,-3.5,2.449489742783178,4.183300132670378,-28.0
8169,-1,4,2,3,2,-1,-1,-9,True,4,-9,-0.125,4.086126352846736,3.824264635194589,-1.0
8170,-8,-10,-5,-1,1,0,0,6,True,6,-10,-2.125,5.221863378417434,5.326818938165629,-17.0
8171,-5,-1,6,1,2,0,-2,-17,True,6,-17,-2.0,6.8452277432633934,6.708203932499369,-16.0
8172,-6,-5,-6,-6,-7,-1,1,2,True,2,-7,-3.5,3.585685828003181,4.847679857416329,-28.0
8173,0,1,7,5,3,2,1,7,True,7,0,3.25,2.7645717829090897,4.153311931459037,26.0
8174,2,2,-1,3,1,-1,0,-7,True,3,-7,-0.125,3.1367635732209265,2.9368350311176825,-1.0
8175,-1,-11,-15,-13,-5,-3,-3,-5,True,-1,-15,-7.0,5.237229365663817,8.54400374531753,-56.0
8176,-2,-3,1,-1,-2,-3,-4,-3,True,1,-4,-2.125,1.5526475085202969,2.57390753524675,-17.0
8177,-3,-2,-1,-1,2,0,-1,-4,True,2,-4,-1.25,1.8322507626258084,2.1213203435596424,-10.0
8178,0,-2,-7,-4,-4,-2,-1,-4,True,0,-7,-3.0,2.2038926600773587,3.640054944640259,-24.0
8179,6,-13,5,2,0,-1,1,-13,True,6,-13,-1.625,7.405355205139434,7.115124735378854,-13.0
8180,5,1,-2,-1,1,0,-3,-8,True,5,-8,-0.875,3.758324094593227,3.6228441865473595,-7.0
8181,0,6,-9,-3,2,-1,2,19,True,19,-9,2.0,8.141603913585717,7.874007874011811,16.0
8182,-4,0,4,2,1,-2,3,7,True,7,-4,1.375,3.461523198989551,3.517811819867572,11.0
8183,-5,-5,0,4,-9,0,-3,-9,True,4,-9,-3.375,4.565006649971686,5.44288526426931,-27.0
8184,1,2,0,-2,-1,-1,-2,-7,True,2,-7,-1.25,2.712405363721075,2.8284271247461903,-10.0
8185,-3,-2,-4,-7,-1,1,1,17,True,17,-7,0.25,7.265377779972235,6.800735254367722,2.0
8186,9,8,8,2,3,1,1,5,True,9,1,4.625,3.3354160160315836,5.578978401105349,37.0
8187,-2,-4,-4,-3,1,1,-1,-7,True,1,-7,-2.375,2.7222627143085005,3.48209706929603,-19.0
8188,-4,-8,-13,-3,-2,0,0,-3,True,0,-13,-4.125,4.38951673226759,5.820223363411408,-33.0
8189,-5,5,-2,0,1,1,-2,-1,True,5,-5,-0.375,2.9246489410818914,2.7613402542968153,-3.0
8190,-2,-10,4,0,0,-3,-2,-4,True,4,-10,-2.125,4.0155946010522525,4.315669125408017,-17.0
8191,-5,19,13,10,3,1,3,9,True,19,-5,6.625,7.595816517756901,9.714679613862724,53.0
8192,8,-3,-1,3,-1,0,-1,10,True,10,-3,1.875,4.733995594179856,4.808846015417836,15.0
8193,-6,-7,-11,-4,-4,-3,-4,-5,True,-3,-11,-5.5,2.5634797778466227,6.0,-44.0
8194,-4,12,8,1,1,-1,-3,-7,True,12,-7,0.875,6.311836952447814,5.968668193156661,7.0
8195,3,3,-9,0,-1,1,-2,-6,True,3,-9,-1.375,4.240535680446853,4.198213905936666,-11.0
8196,-2,-3,0,-3,-2,-1,0,4,True,4,-3,-0.875,2.295181287579947,2.318404623873926,-7.0
8197,3,5,3,0,2,-1,-2,-5,True,5,-5,0.625,3.2486260832190936,3.1024184114977142,5.0
8198,-2,-4,3,-3,6,0,-4,-17,True,6,-17,-2.625,6.802048010919736,6.882949948968102,-21.0
8199,0,-5,-5,-1,-1,-1,3,9,True,9,-5,-0.125,4.517821851923146,4.227883631321941,-1.0
8200,1,8,-12,-8,-6,-3,3,11,True,11,-12,-0.75,7.959720023791217,7.483314773547883,-6.0
8201,-6,3,0,-2,-1,-1,1,-3,True,3,-6,-1.125,2.6958963523950885,2.7613402542968153,-9.0
8202,1,2,-1,0,1,1,-2,-4,True,2,-4,-0.25,1.9820624179302297,1.8708286933869707,-2.0
8203,-5,-8,-7,-6,-5,-1,0,0,True,0,-8,-4.0,3.2071349029490923,5.0,-32.0
8204,-7,-28,-2,3,1,0,-2,-6,True,3,-28,-5.125,9.833434220628547,10.529719844326344,-41.0
8205,1,0,-14,-11,-7,-6,0,5,True,5,-14,-4.0,6.546536707079771,7.314369419163897,-32.0
8206,-4,6,5,11,3,0,-1,6,True,11,-4,3.25,4.77343841331532,5.522680508593631,26.0
8207,-5,-8,2,0,0,-1,-1,-6,True,2,-8,-2.375,3.50255009141299,4.046603514059662,-19.0
8208,4,5,1,-1,-1,-4,-6,-25,True,5,-25,-3.375,9.48589177975075,9.493418773023762,-27.0
8209,-9,11,3,1,-1,-2,-2,6,True,11,-9,0.875,5.986592162013855,5.667892024377317,7.0
8210,5,17,-8,-5,-4,-2,0,-6,True,17,-8,-0.375,8.087689057185266,7.574628703771558,-3.0
8211,15,1,0,7,8,3,-3,-5,True,15,-5,3.25,6.519202405202649,6.910137480542627,26.0
8212,-3,-41,-16,-6,-3,-2,-5,-12,True,-2,-41,-11.0,13.071233409940428,16.446884203398525,-88.0
8213,-2,4,0,-6,-7,-2,2,9,True,9,-7,-0.25,5.257647491307984,4.924428900898052,-2.0
8214,-5,-4,5,2,0,0,-1,7,True,7,-5,0.5,4.105745103771404,3.872983346207417,4.0
8215,7,3,6,-1,-4,-1,-3,-6,True,7,-6,0.125,4.733995594179856,4.430011286667337,1.0
8216,0,8,6,2,2,-2,-2,-10,True,8,-10,0.5,5.529143565818179,5.196152422706632,4.0
8217,-5,18,6,5,3,2,-1,-1,True,18,-5,3.375,6.906260100186538,7.2886898685566255,27.0
8218,-8,4,-6,-4,-4,1,5,25,True,25,-8,1.625,10.541584321154007,9.993748045653343,13.0
8219,6,-5,-6,2,1,-1,0,-6,True,6,-6,-1.125,4.2907708265199025,4.168333000133266,-9.0
8220,5,31,17,3,3,3,6,20,True,31,3,11.0,10.488088481701515,14.739402972983676,88.0
8221,7,9,-5,-2,0,-1,-3,-8,True,9,-8,-0.375,5.755432216610669,5.3967582862307255,-3.0
8222,8,-16,-9,-7,-7,-5,-2,1,True,8,-16,-4.625,7.1501748230375455,8.131727983645296,-37.0
8223,-12,-9,-5,1,1,0,3,13,True,13,-12,-1.0,7.764387566686396,7.33143914930759,-8.0
8673,-9,-25,-7,-8,4,2,5,7,True,7,-25,-3.875,10.642737295585997,10.682930309610748,-31.0
8674,12,7,1,2,-7,-5,-5,-1,True,12,-7,0.5,6.502746672423452,6.103277807866851,4.0
8675,-2,0,-1,-11,-8,-5,-4,-2,True,0,-11,-4.125,3.758324094593227,5.4198708471697,-33.0
8676,-9,-6,-5,-8,13,0,-4,-5,True,13,-9,-3.0,7.010196655077312,7.211102550927978,-24.0
8677,6,8,11,-4,-13,1,1,4,True,11,-13,1.75,7.55456342692472,7.280109889280518,14.0
8678,2,-1,-3,-11,-18,-1,3,3,True,3,-18,-3.25,7.497618669570072,7.729812416870153,-26.0
8679,-18,-14,-7,7,11,2,-2,0,True,11,-18,-2.625,9.94179489399604,9.663074045043844,-21.0
8680,8,-36,0,2,-3,-1,-1,2,True,8,-36,-3.625,13.490075717250177,13.129166005500883,-29.0
8681,3,-2,-9,0,12,4,-1,-12,True,12,-12,-0.625,7.520210863305059,7.0622234459127675,-5.0
8682,-9,3,-1,-4,1,0,-2,-17,True,3,-17,-3.625,6.501373481262028,7.079901129253148,-29.0
8683,-14,19,-1,2,27,6,-1,1,True,27,-14,4.875,12.755251019538132,12.888948754650242,39.0
8684,4,3,-2,7,4,-2,-5,-13,True,7,-13,-0.5,6.436503043467891,6.041522986797286,-4.0
8685,1,9,2,-2,-7,-3,0,3,True,9,-7,0.375,4.718883039751796,4.430011286667337,3.0
8686,-2,2,3,4,6,-2,-3,6,True,6,-3,1.75,3.6547425158474374,3.840572873934304,14.0
8687,7,-5,-4,0,-3,-5,3,-1,True,7,-5,-1.0,4.242640687119285,4.092676385936225,-8.0
8688,4,1,0,0,-2,-2,1,11,True,11,-2,1.625,4.240535680446853,4.286607049870562,13.0
8689,-1,-6,-1,5,4,-3,-1,4,True,5,-6,0.125,3.8706773124535783,3.6228441865473595,1.0
